Cod Município;Território
2206720;Demais Municípios do Piauí
2206753;Demais Municípios do Piauí
2206803;Demais Municípios do Piauí
2206902;Demais Municípios do Piauí
2206951;Demais Municípios do Piauí
2207009;Demais Municípios do Piauí
2207108;Demais Municípios do Piauí
2207207;Demais Municípios do Piauí
2207306;Demais Municípios do Piauí
2207355;Demais Municípios do Piauí
2207405;Demais Municípios do Piauí
2207504;Demais Municípios do Piauí
2207553;Demais Municípios do Piauí
2207603;Demais Municípios do Piauí
2207702;Demais Municípios do Piauí
2207751;Demais Municípios do Piauí
2207777;Demais Municípios do Piauí
2207793;Demais Municípios do Piauí
2207801;Demais Municípios do Piauí
2207850;Demais Municípios do Piauí
2207900;Demais Municípios do Piauí
2207934;Demais Municípios do Piauí
2207959;Demais Municípios do Piauí
2208007;Demais Municípios do Piauí
2208106;Demais Municípios do Piauí
2208205;Demais Municípios do Piauí
2208304;Demais Municípios do Piauí
2208403;Demais Municípios do Piauí
2208502;Demais Municípios do Piauí
2208551;Demais Municípios do Piauí
2208601;Demais Municípios do Piauí
2208650;Demais Municípios do Piauí
2208700;Demais Municípios do Piauí
2208809;Demais Municípios do Piauí
2208858;Demais Municípios do Piauí
2208874;Demais Municípios do Piauí
2208908;Demais Municípios do Piauí
2209005;Demais Municípios do Piauí
2209104;Demais Municípios do Piauí
2209153;Demais Municípios do Piauí
2209203;Demais Municípios do Piauí
2209302;Demais Municípios do Piauí
2209351;Demais Municípios do Piauí
2209377;Demais Municípios do Piauí
2209401;Demais Municípios do Piauí
2209450;Demais Municípios do Piauí
2209500;Demais Municípios do Piauí
2209559;Demais Municípios do Piauí
2209609;Demais Municípios do Piauí
2209658;Demais Municípios do Piauí
2209708;Demais Municípios do Piauí
2209757;Demais Municípios do Piauí
2209807;Demais Municípios do Piauí
2209856;Demais Municípios do Piauí
2209872;Demais Municípios do Piauí
2209906;Demais Municípios do Piauí
2209955;Demais Municípios do Piauí
2209971;Demais Municípios do Piauí
2210003;Demais Municípios do Piauí
2210052;Demais Municípios do Piauí
2210102;Demais Municípios do Piauí
2210201;Demais Municípios do Piauí
2210300;Demais Municípios do Piauí
2210359;Demais Municípios do Piauí
2210375;Demais Municípios do Piauí
2210383;Demais Municípios do Piauí
2210391;Demais Municípios do Piauí
2210409;Demais Municípios do Piauí
2210508;Demais Municípios do Piauí
2210607;Demais Municípios do Piauí
2210623;Demais Municípios do Piauí
2210631;Demais Municípios do Piauí
2210656;Demais Municípios do Piauí
2210706;Demais Municípios do Piauí
2210805;Demais Municípios do Piauí
2210904;Demais Municípios do Piauí
2210938;Demais Municípios do Piauí
2210953;Demais Municípios do Piauí
2210979;Demais Municípios do Piauí
2211001;Demais Municípios do Piauí
2211100;Demais Municípios do Piauí
2211209;Demais Municípios do Piauí
2211308;Demais Municípios do Piauí
2211357;Demais Municípios do Piauí
2211407;Demais Municípios do Piauí
2211506;Demais Municípios do Piauí
2211605;Demais Municípios do Piauí
2211704;Demais Municípios do Piauí
2300101;Demais Municípios do Ceará
2300150;Demais Municípios do Ceará
2300200;Demais Municípios do Ceará
2300309;Demais Municípios do Ceará
2300408;Demais Municípios do Ceará
2300507;Demais Municípios do Ceará
2300606;Demais Municípios do Ceará
2300705;Demais Municípios do Ceará
2300754;Demais Municípios do Ceará
2300804;Demais Municípios do Ceará
2300903;Demais Municípios do Ceará
2301000;Arranjo Populacional de Fortaleza/CE
2301109;Demais Municípios do Ceará
2301208;Demais Municípios do Ceará
2301257;Demais Municípios do Ceará
2301307;Demais Municípios do Ceará
2301406;Demais Municípios do Ceará
2301505;Demais Municípios do Ceará
2301604;Demais Municípios do Ceará
2301703;Demais Municípios do Ceará
2301802;Demais Municípios do Ceará
2301851;Demais Municípios do Ceará
2301901;Demais Municípios do Ceará
2301950;Demais Municípios do Ceará
2302008;Demais Municípios do Ceará
2302057;Demais Municípios do Ceará
2302107;Demais Municípios do Ceará
2302206;Demais Municípios do Ceará
2302305;Demais Municípios do Ceará
2302404;Demais Municípios do Ceará
2302503;Demais Municípios do Ceará
2302602;Demais Municípios do Ceará
2302701;Demais Municípios do Ceará
2302800;Demais Municípios do Ceará
2302909;Demais Municípios do Ceará
2303006;Demais Municípios do Ceará
2303105;Demais Municípios do Ceará
2303204;Demais Municípios do Ceará
2303303;Demais Municípios do Ceará
2303402;Demais Municípios do Ceará
2303501;Demais Municípios do Ceará
2303600;Demais Municípios do Ceará
2303659;Demais Municípios do Ceará
2303709;Arranjo Populacional de Fortaleza/CE
2303808;Demais Municípios do Ceará
2303907;Demais Municípios do Ceará
2303931;Demais Municípios do Ceará
2303956;Demais Municípios do Ceará
2304004;Demais Municípios do Ceará
2304103;Demais Municípios do Ceará
2304202;Demais Municípios do Ceará
2304236;Demais Municípios do Ceará
2304251;Demais Municípios do Ceará
2304269;Demais Municípios do Ceará
2304277;Demais Municípios do Ceará
2304285;Arranjo Populacional de Fortaleza/CE
2304301;Demais Municípios do Ceará
2304350;Demais Municípios do Ceará
2304400;Arranjo Populacional de Fortaleza/CE
2304459;Demais Municípios do Ceará
2304509;Demais Municípios do Ceará
2304608;Demais Municípios do Ceará
2304657;Demais Municípios do Ceará
2304707;Demais Municípios do Ceará
2304806;Demais Municípios do Ceará
2304905;Demais Municípios do Ceará
2304954;Demais Municípios do Ceará
2305001;Demais Municípios do Ceará
2305100;Demais Municípios do Ceará
2305209;Demais Municípios do Ceará
2305233;Demais Municípios do Ceará
2305266;Demais Municípios do Ceará
2305308;Demais Municípios do Ceará
2305332;Demais Municípios do Ceará
2305357;Demais Municípios do Ceará
2305407;Demais Municípios do Ceará
2305506;Demais Municípios do Ceará
2305605;Demais Municípios do Ceará
2305654;Demais Municípios do Ceará
2305704;Demais Municípios do Ceará
2305803;Demais Municípios do Ceará
2305902;Demais Municípios do Ceará
2306009;Demais Municípios do Ceará
2306108;Demais Municípios do Ceará
2306207;Demais Municípios do Ceará
2306256;Arranjo Populacional de Fortaleza/CE
2306306;Demais Municípios do Ceará
2306405;Demais Municípios do Ceará
2306504;Demais Municípios do Ceará
2306553;Demais Municípios do Ceará
2306603;Demais Municípios do Ceará
2306702;Demais Municípios do Ceará
2306801;Demais Municípios do Ceará
2306900;Demais Municípios do Ceará
2307007;Demais Municípios do Ceará
2307106;Demais Municípios do Ceará
2307205;Demais Municípios do Ceará
2307254;Demais Municípios do Ceará
2307304;Demais Municípios do Ceará
2307403;Demais Municípios do Ceará
2307502;Demais Municípios do Ceará
2307601;Demais Municípios do Ceará
2307635;Demais Municípios do Ceará
2307650;Arranjo Populacional de Fortaleza/CE
2307700;Arranjo Populacional de Fortaleza/CE
2307809;Demais Municípios do Ceará
2307908;Demais Municípios do Ceará
2308005;Demais Municípios do Ceará
2308104;Demais Municípios do Ceará
2308203;Demais Municípios do Ceará
2308302;Demais Municípios do Ceará
2308351;Demais Municípios do Ceará
2308377;Demais Municípios do Ceará
2308401;Demais Municípios do Ceará
2308500;Demais Municípios do Ceará
2308609;Demais Municípios do Ceará
2308708;Demais Municípios do Ceará
2308807;Demais Municípios do Ceará
2308906;Demais Municípios do Ceará
2309003;Demais Municípios do Ceará
2309102;Demais Municípios do Ceará
2309201;Demais Municípios do Ceará
2309300;Demais Municípios do Ceará
2309409;Demais Municípios do Ceará
2309458;Demais Municípios do Ceará
2309508;Demais Municípios do Ceará
2309607;Demais Municípios do Ceará
2309706;Arranjo Populacional de Fortaleza/CE
2309805;Demais Municípios do Ceará
2309904;Demais Municípios do Ceará
2310001;Demais Municípios do Ceará
2310100;Demais Municípios do Ceará
2310209;Demais Municípios do Ceará
2310258;Demais Municípios do Ceará
2310308;Demais Municípios do Ceará
2310407;Demais Municípios do Ceará
2310506;Demais Municípios do Ceará
2310605;Demais Municípios do Ceará
2310704;Demais Municípios do Ceará
2310803;Demais Municípios do Ceará
2310852;Demais Municípios do Ceará
2310902;Demais Municípios do Ceará
2310951;Demais Municípios do Ceará
2311009;Demais Municípios do Ceará
2311108;Demais Municípios do Ceará
2311207;Demais Municípios do Ceará
2311231;Demais Municípios do Ceará
2311264;Demais Municípios do Ceará
2311306;Demais Municípios do Ceará
2311355;Demais Municípios do Ceará
2311405;Demais Municípios do Ceará
2311504;Demais Municípios do Ceará
2311603;Demais Municípios do Ceará
2311702;Demais Municípios do Ceará
2311801;Demais Municípios do Ceará
2311900;Demais Municípios do Ceará
2311959;Demais Municípios do Ceará
2312007;Demais Municípios do Ceará
2312106;Demais Municípios do Ceará
2312205;Demais Municípios do Ceará
2312304;Demais Municípios do Ceará
2312403;Demais Municípios do Ceará
2312502;Demais Municípios do Ceará
2312601;Demais Municípios do Ceará
2312700;Demais Municípios do Ceará
2312809;Demais Municípios do Ceará
2312908;Demais Municípios do Ceará
2313005;Demais Municípios do Ceará
2313104;Demais Municípios do Ceará
2313203;Demais Municípios do Ceará
2313252;Demais Municípios do Ceará
2313302;Demais Municípios do Ceará
2313351;Demais Municípios do Ceará
2313401;Demais Municípios do Ceará
2313500;Demais Municípios do Ceará
2313559;Demais Municípios do Ceará
2313609;Demais Municípios do Ceará
2313708;Demais Municípios do Ceará
2313757;Demais Municípios do Ceará
2313807;Demais Municípios do Ceará
2313906;Demais Municípios do Ceará
2313955;Demais Municípios do Ceará
2314003;Demais Municípios do Ceará
2314102;Demais Municípios do Ceará
2400109;Demais Municípios do Rio Grande do Norte
2400208;Demais Municípios do Rio Grande do Norte
2400307;Demais Municípios do Rio Grande do Norte
2400406;Demais Municípios do Rio Grande do Norte
2400505;Demais Municípios do Rio Grande do Norte
2400604;Demais Municípios do Rio Grande do Norte
2400703;Demais Municípios do Rio Grande do Norte
2400802;Demais Municípios do Rio Grande do Norte
2400901;Demais Municípios do Rio Grande do Norte
2401008;Demais Municípios do Rio Grande do Norte
2401107;Demais Municípios do Rio Grande do Norte
2401206;Demais Municípios do Rio Grande do Norte
2401305;Demais Municípios do Rio Grande do Norte
2401404;Demais Municípios do Rio Grande do Norte
2401453;Demais Municípios do Rio Grande do Norte
2401503;Demais Municípios do Rio Grande do Norte
2401602;Demais Municípios do Rio Grande do Norte
2401651;Demais Municípios do Rio Grande do Norte
2401701;Demais Municípios do Rio Grande do Norte
2401800;Demais Municípios do Rio Grande do Norte
2401859;Demais Municípios do Rio Grande do Norte
2401909;Demais Municípios do Rio Grande do Norte
2402006;Demais Municípios do Rio Grande do Norte
2402105;Demais Municípios do Rio Grande do Norte
2402204;Demais Municípios do Rio Grande do Norte
2402303;Demais Municípios do Rio Grande do Norte
2402402;Demais Municípios do Rio Grande do Norte
2402501;Demais Municípios do Rio Grande do Norte
2402600;Demais Municípios do Rio Grande do Norte
2402709;Demais Municípios do Rio Grande do Norte
2402808;Demais Municípios do Rio Grande do Norte
2402907;Demais Municípios do Rio Grande do Norte
2403004;Demais Municípios do Rio Grande do Norte
2403103;Demais Municípios do Rio Grande do Norte
2403202;Demais Municípios do Rio Grande do Norte
2403251;Demais Municípios do Rio Grande do Norte
2403301;Demais Municípios do Rio Grande do Norte
2403400;Demais Municípios do Rio Grande do Norte
2403509;Demais Municípios do Rio Grande do Norte
2403608;Demais Municípios do Rio Grande do Norte
2403707;Demais Municípios do Rio Grande do Norte
2403756;Demais Municípios do Rio Grande do Norte
2403806;Demais Municípios do Rio Grande do Norte
2403905;Demais Municípios do Rio Grande do Norte
2404002;Demais Municípios do Rio Grande do Norte
2404101;Demais Municípios do Rio Grande do Norte
2404200;Demais Municípios do Rio Grande do Norte
2404309;Demais Municípios do Rio Grande do Norte
2404408;Demais Municípios do Rio Grande do Norte
2404507;Demais Municípios do Rio Grande do Norte
2404606;Demais Municípios do Rio Grande do Norte
2404705;Demais Municípios do Rio Grande do Norte
2404804;Demais Municípios do Rio Grande do Norte
2404853;Demais Municípios do Rio Grande do Norte
2404903;Demais Municípios do Rio Grande do Norte
2405009;Demais Municípios do Rio Grande do Norte
2405108;Demais Municípios do Rio Grande do Norte
2405207;Demais Municípios do Rio Grande do Norte
2405306;Demais Municípios do Rio Grande do Norte
2405405;Demais Municípios do Rio Grande do Norte
2405504;Demais Municípios do Rio Grande do Norte
2405603;Demais Municípios do Rio Grande do Norte
2405702;Demais Municípios do Rio Grande do Norte
2405801;Demais Municípios do Rio Grande do Norte
2405900;Demais Municípios do Rio Grande do Norte
2406007;Demais Municípios do Rio Grande do Norte
2406106;Demais Municípios do Rio Grande do Norte
2406155;Demais Municípios do Rio Grande do Norte
2406205;Demais Municípios do Rio Grande do Norte
2406304;Demais Municípios do Rio Grande do Norte
2406403;Demais Municípios do Rio Grande do Norte
2406502;Demais Municípios do Rio Grande do Norte
2406601;Demais Municípios do Rio Grande do Norte
2406700;Demais Municípios do Rio Grande do Norte
2406809;Demais Municípios do Rio Grande do Norte
2406908;Demais Municípios do Rio Grande do Norte
2407005;Demais Municípios do Rio Grande do Norte
2407104;Demais Municípios do Rio Grande do Norte
2407203;Demais Municípios do Rio Grande do Norte
2407252;Demais Municípios do Rio Grande do Norte
